accession	full_path
GCF_000149385.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/149/385/GCF_000149385.1_ASM14938v1//GCF_000149385.1_ASM14938v1_genomic.gff.gz
GCA_000149385.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/149/385/GCA_000149385.1_ASM14938v1//GCA_000149385.1_ASM14938v1_genomic.gff.gz
GCF_000091045.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/091/045/GCF_000091045.1_ASM9104v1//GCF_000091045.1_ASM9104v1_genomic.gff.gz
GCA_000091045.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/091/045/GCA_000091045.1_ASM9104v1//GCA_000091045.1_ASM9104v1_genomic.gff.gz
GCA_036426225.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/426/225/GCA_036426225.1_ASM3642622v1//GCA_036426225.1_ASM3642622v1_genomic.gff.gz
GCA_036427605.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/427/605/GCA_036427605.1_ASM3642760v1//GCA_036427605.1_ASM3642760v1_genomic.gff.gz
GCF_000835755.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/835/755/GCF_000835755.1_ASM83575v2//GCF_000835755.1_ASM83575v2_genomic.gff.gz
GCA_000835755.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/835/755/GCA_000835755.2_ASM83575v2//GCA_000835755.2_ASM83575v2_genomic.gff.gz
GCF_030272615.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/272/615/GCF_030272615.1_Sugi_1.0/GCF_030272615.1_Sugi_1.0_genomic.gff.gz
GCA_030272615.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/272/615/GCA_030272615.1_Sugi_1.0//GCA_030272615.1_Sugi_1.0_genomic.gff.gz
GCF_000194455.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/194/455/GCF_000194455.1_ASM19445v1//GCF_000194455.1_ASM19445v1_genomic.gff.gz
GCA_000194455.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/194/455/GCA_000194455.1_ASM19445v1//GCA_000194455.1_ASM19445v1_genomic.gff.gz
GCA_002223825.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/223/825/GCA_002223825.1_C.hominis.v1//GCA_002223825.1_C.hominis.v1_genomic.gff.gz
GCA_039657295.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/657/295/GCA_039657295.1_UGA_CmTU1867-BEI_1.0//GCA_039657295.1_UGA_CmTU1867-BEI_1.0_genomic.gff.gz
GCA_000209695.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/209/695/GCA_000209695.1_ASM20969v1//GCA_000209695.1_ASM20969v1_genomic.gff.gz
GCA_015245375.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/245/375/GCA_015245375.1_ASM1524537v1//GCA_015245375.1_ASM1524537v1_genomic.gff.gz
GCA_035232765.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/232/765/GCA_035232765.1_ASM3523276v1//GCA_035232765.1_ASM3523276v1_genomic.gff.gz
GCF_000165345.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/165/345/GCF_000165345.1_ASM16534v1//GCF_000165345.1_ASM16534v1_genomic.gff.gz
GCA_000165345.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/165/345/GCA_000165345.1_ASM16534v1//GCA_000165345.1_ASM16534v1_genomic.gff.gz
GCA_031892065.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/031/892/065/GCA_031892065.1_ASM3189206v1//GCA_031892065.1_ASM3189206v1_genomic.gff.gz
GCF_019924925.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/924/925/GCF_019924925.1_HZGC01/GCF_019924925.1_HZGC01_genomic.gff.gz
GCF_017976375.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/976/375/GCF_017976375.1_bCucCan1.pri/GCF_017976375.1_bCucCan1.pri_genomic.gff.gz
GCF_025177605.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/025/177/605/GCF_025177605.1_USDA_Cmelo_AY_1.0/GCF_025177605.1_USDA_Cmelo_AY_1.0_genomic.gff.gz
GCA_040436765.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/436/765/GCA_040436765.1_INRAE_GAFL_Cmelo_Doublon_v1//GCA_040436765.1_INRAE_GAFL_Cmelo_Doublon_v1_genomic.gff.gz
GCF_000004075.3	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/004/075/GCF_000004075.3_Cucumber_9930_V3/GCF_000004075.3_Cucumber_9930_V3_genomic.gff.gz
GCA_000004075.3	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/004/075/GCA_000004075.3_Cucumber_9930_V3//GCA_000004075.3_Cucumber_9930_V3_genomic.gff.gz
GCA_004115005.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/115/005/GCA_004115005.2_UNAM_Carg_1.1//GCA_004115005.2_UNAM_Carg_1.1_genomic.gff.gz
GCA_018691285.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/691/285/GCA_018691285.1_UNAM_Csor_1.0//GCA_018691285.1_UNAM_Csor_1.0_genomic.gff.gz
GCF_002806865.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/806/865/GCF_002806865.2_ASM280686v2//GCF_002806865.2_ASM280686v2_genomic.gff.gz
GCF_016801865.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/801/865/GCF_016801865.2_TS_CPP_V2/GCF_016801865.2_TS_CPP_V2_genomic.gff.gz
GCF_015732765.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/732/765/GCF_015732765.1_VPISU_Cqui_1.0_pri_paternal/GCF_015732765.1_VPISU_Cqui_1.0_pri_paternal_genomic.gff.gz
GCF_036172545.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/036/172/545/GCF_036172545.1_AGI_CSIRO_Cbre_v1/GCF_036172545.1_AGI_CSIRO_Cbre_v1_genomic.gff.gz
GCA_040182925.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/182/925/GCA_040182925.1_ASM4018292v1//GCA_040182925.1_ASM4018292v1_genomic.gff.gz
GCA_023920165.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/920/165/GCA_023920165.1_ASM2392016v1//GCA_023920165.1_ASM2392016v1_genomic.gff.gz
GCF_030864355.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/864/355/GCF_030864355.1_ASM3086435v1//GCF_030864355.1_ASM3086435v1_genomic.gff.gz
GCA_030864325.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/864/325/GCA_030864325.1_ASM3086432v1//GCA_030864325.1_ASM3086432v1_genomic.gff.gz
GCA_030864355.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/864/355/GCA_030864355.1_ASM3086435v1//GCA_030864355.1_ASM3086435v1_genomic.gff.gz
GCA_030864415.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/864/415/GCA_030864415.1_ASM3086441v1//GCA_030864415.1_ASM3086441v1_genomic.gff.gz
GCA_030864445.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/864/445/GCA_030864445.1_ASM3086444v1//GCA_030864445.1_ASM3086444v1_genomic.gff.gz
GCA_030864385.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/864/385/GCA_030864385.1_ASM3086438v1//GCA_030864385.1_ASM3086438v1_genomic.gff.gz
GCA_041222665.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/222/665/GCA_041222665.1_Cwil_1.0//GCA_041222665.1_Cwil_1.0_genomic.gff.gz
GCF_000091205.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/091/205/GCF_000091205.1_ASM9120v1//GCF_000091205.1_ASM9120v1_genomic.gff.gz
GCA_000091205.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/091/205/GCA_000091205.1_ASM9120v1//GCA_000091205.1_ASM9120v1_genomic.gff.gz
GCF_009769545.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/769/545/GCF_009769545.1_fCycLum1.pri/GCF_009769545.1_fCycLum1.pri_genomic.gff.gz
GCF_948474715.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/948/474/715/GCF_948474715.1_ilCydAmpl1.1/GCF_948474715.1_ilCydAmpl1.1_genomic.gff.gz
GCF_963556715.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/963/556/715/GCF_963556715.1_ilCydFagi1.1/GCF_963556715.1_ilCydFagi1.1_genomic.gff.gz
GCF_033807575.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/033/807/575/GCF_033807575.1_ilCydPomo1/GCF_033807575.1_ilCydPomo1_genomic.gff.gz
GCF_910591565.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/910/591/565/GCF_910591565.1_ilCydSple1.2/GCF_910591565.1_ilCydSple1.2_genomic.gff.gz
GCF_947568885.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/947/568/885/GCF_947568885.1_ilCydStro3.1/GCF_947568885.1_ilCydStro3.1_genomic.gff.gz
GCF_013377495.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/377/495/GCF_013377495.2_CAtr_DNAZoo_HiC_assembly/GCF_013377495.2_CAtr_DNAZoo_HiC_assembly_genomic.gff.gz
GCF_009769625.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/769/625/GCF_009769625.2_bCygOlo1.pri.v2/GCF_009769625.2_bCygOlo1.pri.v2_genomic.gff.gz
GCF_001531365.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/531/365/GCF_001531365.2_CcrdV1.1//GCF_001531365.2_CcrdV1.1_genomic.gff.gz
GCA_001531365.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/531/365/GCA_001531365.2_CcrdV1.1//GCA_001531365.2_CcrdV1.1_genomic.gff.gz
GCF_027409185.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/027/409/185/GCF_027409185.1_mCynVol1.pri/GCF_027409185.1_mCynVol1.pri_genomic.gff.gz
GCF_000523025.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/523/025/GCF_000523025.1_Cse_v1.0/GCF_000523025.1_Cse_v1.0_genomic.gff.gz
GCF_018340385.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/340/385/GCF_018340385.1_ASM1834038v1/GCF_018340385.1_ASM1834038v1_genomic.gff.gz
GCF_000951615.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/951/615/GCF_000951615.1_common_carp_genome/GCF_000951615.1_common_carp_genome_genomic.gff.gz
GCA_029465975.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/465/975/GCA_029465975.1_DPEC_1.1//GCA_029465975.1_DPEC_1.1_genomic.gff.gz
GCF_033118175.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/033/118/175/GCF_033118175.1_ASM3311817v1/GCF_033118175.1_ASM3311817v1_genomic.gff.gz
GCF_018135715.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/135/715/GCF_018135715.1_MEX_DaPlex/GCF_018135715.1_MEX_DaPlex_genomic.gff.gz
GCF_009731565.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/731/565/GCF_009731565.1_Dplex_v4/GCF_009731565.1_Dplex_v4_genomic.gff.gz
GCF_903798145.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/903/798/145/GCF_903798145.1_fDanAes4.1/GCF_903798145.1_fDanAes4.1_genomic.gff.gz
GCF_000002035.6	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/002/035/GCF_000002035.6_GRCz11/GCF_000002035.6_GRCz11_genomic.gff.gz
GCF_022539665.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/539/665/GCF_022539665.2_CSIRO_AGI_Dcar_HiC_V3/GCF_022539665.2_CSIRO_AGI_Dcar_HiC_V3_genomic.gff.gz
GCF_020631705.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/631/705/GCF_020631705.1_ASM2063170v1.1/GCF_020631705.1_ASM2063170v1.1_genomic.gff.gz
GCF_003990815.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/990/815/GCF_003990815.1_ASM399081v1/GCF_003990815.1_ASM399081v1_genomic.gff.gz
GCA_030254905.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/254/905/GCA_030254905.1_UOB_LRV0_1//GCA_030254905.1_UOB_LRV0_1_genomic.gff.gz
GCF_021134715.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/134/715/GCF_021134715.1_ASM2113471v1/GCF_021134715.1_ASM2113471v1_genomic.gff.gz
GCF_021234035.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/234/035/GCF_021234035.1_SC_F0-13Bv2/GCF_021234035.1_SC_F0-13Bv2_genomic.gff.gz
GCA_013167095.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/167/095/GCA_013167095.2_Dsi//GCA_013167095.2_Dsi_genomic.gff.gz
GCF_030445035.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/445/035/GCF_030445035.1_mDasNov1.hap2/GCF_030445035.1_mDasNov1.hap2_genomic.gff.gz
GCA_042100155.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/042/100/155/GCA_042100155.1_ASM4210015v1//GCA_042100155.1_ASM4210015v1_genomic.gff.gz
GCF_001625215.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/625/215/GCF_001625215.2_DH1_v3.0/GCF_001625215.2_DH1_v3.0_genomic.gff.gz
GCA_001625215.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/625/215/GCA_001625215.2_DH1_v3.0//GCA_001625215.2_DH1_v3.0_genomic.gff.gz
GCF_000006445.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/006/445/GCF_000006445.2_ASM644v2//GCF_000006445.2_ASM644v2_genomic.gff.gz
GCA_000006445.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/006/445/GCA_000006445.2_ASM644v2//GCA_000006445.2_ASM644v2_genomic.gff.gz
GCF_949987515.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/949/987/515/GCF_949987515.1_mDelDel1.1/GCF_949987515.1_mDelDel1.1_genomic.gff.gz
GCA_019925795.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/925/795/GCA_019925795.1_ASM1992579v1//GCA_019925795.1_ASM1992579v1_genomic.gff.gz
GCA_022539455.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/539/455/GCA_022539455.1_Dnobile//GCA_022539455.1_Dnobile_genomic.gff.gz
GCA_040670175.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/670/175/GCA_040670175.1_ASM4067017v1//GCA_040670175.1_ASM4067017v1_genomic.gff.gz
GCA_019925095.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/925/095/GCA_019925095.2_A622//GCA_019925095.2_A622_genomic.gff.gz
GCF_900700375.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/700/375/GCF_900700375.1_fDenClu1.1/GCF_900700375.1_fDenClu1.1_genomic.gff.gz
GCF_013339745.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/339/745/GCF_013339745.2_BIME_Dsil_1.4/GCF_013339745.2_BIME_Dsil_1.4_genomic.gff.gz
GCA_013339745.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/339/745/GCA_013339745.2_BIME_Dsil_1.4//GCA_013339745.2_BIME_Dsil_1.4_genomic.gff.gz
GCF_009764565.3	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/764/565/GCF_009764565.3_rDerCor1.pri.v4/GCF_009764565.3_rDerCor1.pri.v4_genomic.gff.gz
GCF_022682495.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/682/495/GCF_022682495.1_HLdesRot8A/GCF_022682495.1_HLdesRot8A_genomic.gff.gz
GCA_918026665.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/918/026/665/GCA_918026665.1_PGI_DIABBA_v3//GCA_918026665.1_PGI_DIABBA_v3_genomic.gff.gz
GCF_917563875.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/917/563/875/GCF_917563875.1_PGI_DIABVI_V3a/GCF_917563875.1_PGI_DIABVI_V3a_genomic.gff.gz
GCF_034640455.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/034/640/455/GCF_034640455.1_iyDiaLong2/GCF_034640455.1_iyDiaLong2_genomic.gff.gz
GCA_918026875.4	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/918/026/875/GCA_918026875.4_PGI_DIATSA_v4//GCA_918026875.4_PGI_DIATSA_v4_genomic.gff.gz
GCF_020826845.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/826/845/GCF_020826845.1_mDicBic1.mat.cur/GCF_020826845.1_mDicBic1.mat.cur_genomic.gff.gz
GCA_944474145.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/944/474/145/GCA_944474145.2_tdDicDend1.1c//GCA_944474145.2_tdDicDend1.1c_genomic.gff.gz
GCF_000004695.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/004/695/GCF_000004695.1_dicty_2.7//GCF_000004695.1_dicty_2.7_genomic.gff.gz
GCA_000004695.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/004/695/GCA_000004695.1_dicty_2.7//GCA_000004695.1_dicty_2.7_genomic.gff.gz
GCA_036169595.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/169/595/GCA_036169595.1_ASM3616959v1//GCA_036169595.1_ASM3616959v1_genomic.gff.gz
GCF_026250575.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/026/250/575/GCF_026250575.1_icDioCari1.1/GCF_026250575.1_icDioCari1.1_genomic.gff.gz
GCF_026230105.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/026/230/105/GCF_026230105.1_icDioSubl1.1/GCF_026230105.1_icDioSubl1.1_genomic.gff.gz
GCA_020875875.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/875/875/GCA_020875875.1_Dalata_v2//GCA_020875875.1_Dalata_v2_genomic.gff.gz
GCF_009730915.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/730/915/GCF_009730915.1_TDr96_F1_v2_PseudoChromosome.rev07_lg8_w22_25.fasta/GCF_009730915.1_TDr96_F1_v2_PseudoChromosome.rev07_lg8_w22_25.fasta_genomic.gff.gz
GCA_026586065.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/586/065/GCA_026586065.1_Dzin_1.0//GCA_026586065.1_Dzin_1.0_genomic.gff.gz
GCF_014633365.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/633/365/GCF_014633365.1_ASM1463336v1/GCF_014633365.1_ASM1463336v1_genomic.gff.gz
GCA_029204225.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/204/225/GCA_029204225.1_Diphasiastrum_complanatum_v3.1//GCA_029204225.1_Diphasiastrum_complanatum_v3.1_genomic.gff.gz
GCF_021155765.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/155/765/GCF_021155765.1_iyDipSimi1.1/GCF_021155765.1_iyDipSimi1.1_genomic.gff.gz
GCA_032871835.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/032/871/835/GCA_032871835.1_Dipteronia_dye//GCA_032871835.1_Dipteronia_dye_genomic.gff.gz
GCA_033220585.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/220/585/GCA_033220585.1_ASM3322058v1//GCA_033220585.1_ASM3322058v1_genomic.gff.gz
GCA_031216635.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/031/216/635/GCA_031216635.1_KU_De_1.0//GCA_031216635.1_KU_De_1.0_genomic.gff.gz
GCF_030265055.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/265/055/GCF_030265055.1_RoL_Dexc_1.0/GCF_030265055.1_RoL_Dexc_1.0_genomic.gff.gz
GCF_001625195.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/625/195/GCF_001625195.1_ASM162519v1//GCF_001625195.1_ASM162519v1_genomic.gff.gz
GCA_001618945.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/618/945/GCA_001618945.2_ASM161894v2//GCA_001618945.2_ASM161894v2_genomic.gff.gz
GCA_001625195.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/625/195/GCA_001625195.1_ASM162519v1//GCA_001625195.1_ASM162519v1_genomic.gff.gz
GCF_020536995.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/536/995/GCF_020536995.1_UMN_Dpol_1.0/GCF_020536995.1_UMN_Dpol_1.0_genomic.gff.gz
GCA_020536995.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/536/995/GCA_020536995.1_UMN_Dpol_1.0//GCA_020536995.1_UMN_Dpol_1.0_genomic.gff.gz
GCF_036370855.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/036/370/855/GCF_036370855.1_bDroNov1.hap1/GCF_036370855.1_bDroNov1.hap1_genomic.gff.gz
GCF_019393635.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/393/635/GCF_019393635.1_mDroGli1.pri/GCF_019393635.1_mDroGli1.pri_genomic.gff.gz
GCF_009650485.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/650/485/GCF_009650485.2_ASM965048v2/GCF_009650485.2_ASM965048v2_genomic.gff.gz
GCF_017639315.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/639/315/GCF_017639315.1_ASM1763931v2/GCF_017639315.1_ASM1763931v2_genomic.gff.gz
GCF_025231255.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/025/231/255/GCF_025231255.1_RU_DBia_V1.1/GCF_025231255.1_RU_DBia_V1.1_genomic.gff.gz
GCF_011750605.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/750/605/GCF_011750605.1_ASM1175060v1/GCF_011750605.1_ASM1175060v1_genomic.gff.gz
GCF_001277935.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/277/935/GCF_001277935.1_ASM127793v1/GCF_001277935.1_ASM127793v1_genomic.gff.gz
GCA_001277935.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/277/935/GCA_001277935.1_ASM127793v1//GCA_001277935.1_ASM127793v1_genomic.gff.gz
GCF_025200985.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/025/200/985/GCF_025200985.1_Dgunungcola_SK_2/GCF_025200985.1_Dgunungcola_SK_2_genomic.gff.gz
GCA_025200985.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/200/985/GCA_025200985.1_Dgunungcola_SK_2//GCA_025200985.1_Dgunungcola_SK_2_genomic.gff.gz
GCF_004354385.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/354/385/GCF_004354385.1_UK_Dinn_1.0/GCF_004354385.1_UK_Dinn_1.0_genomic.gff.gz
GCA_040893045.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/893/045/GCA_040893045.1_Dmadeirensis_assembly01//GCA_040893045.1_Dmadeirensis_assembly01_genomic.gff.gz
GCF_004382145.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/382/145/GCF_004382145.1_ASM438214v1/GCF_004382145.1_ASM438214v1_genomic.gff.gz
GCF_000001215.4	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/215/GCF_000001215.4_Release_6_plus_ISO1_MT//GCF_000001215.4_Release_6_plus_ISO1_MT_genomic.gff.gz
GCA_000001215.4	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/001/215/GCA_000001215.4_Release_6_plus_ISO1_MT//GCA_000001215.4_Release_6_plus_ISO1_MT_genomic.gff.gz
GCF_003369915.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/369/915/GCF_003369915.1_D.miranda_PacBio2.1/GCF_003369915.1_D.miranda_PacBio2.1_genomic.gff.gz
GCF_000269505.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/269/505/GCF_000269505.1_DroMir_2.2/GCF_000269505.1_DroMir_2.2_genomic.gff.gz
GCF_023558535.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/558/535/GCF_023558535.2_ASM2355853v2//GCF_023558535.2_ASM2355853v2_genomic.gff.gz
GCF_009870125.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/870/125/GCF_009870125.1_UCI_Dpse_MV25/GCF_009870125.1_UCI_Dpse_MV25_genomic.gff.gz
GCF_016746245.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/746/245/GCF_016746245.2_Prin_Dsan_1.1/GCF_016746245.2_Prin_Dsan_1.1_genomic.gff.gz
GCF_004382195.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/382/195/GCF_004382195.2_ASM438219v2//GCF_004382195.2_ASM438219v2_genomic.gff.gz
GCF_016746395.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/746/395/GCF_016746395.2_Prin_Dsim_3.1/GCF_016746395.2_Prin_Dsim_3.1_genomic.gff.gz
GCF_000754195.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/754/195/GCF_000754195.2_ASM75419v2//GCF_000754195.2_ASM75419v2_genomic.gff.gz
GCA_000259055.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/259/055/GCA_000259055.1_dsim_caf1//GCA_000259055.1_dsim_caf1_genomic.gff.gz
GCA_000754195.3	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/754/195/GCA_000754195.3_ASM75419v3//GCA_000754195.3_ASM75419v3_genomic.gff.gz
GCF_008121235.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/121/235/GCF_008121235.1_UCBerk_Dsub_1.0/GCF_008121235.1_UCBerk_Dsub_1.0_genomic.gff.gz
GCF_014743375.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/743/375/GCF_014743375.2_RU_Dsub_v1.1/GCF_014743375.2_RU_Dsub_v1.1_genomic.gff.gz
GCF_023558435.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/558/435/GCF_023558435.1_ASM2355843v2/GCF_023558435.1_ASM2355843v2_genomic.gff.gz
GCF_037355615.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/037/355/615/GCF_037355615.1_Dsuz_RU_1.0/GCF_037355615.1_Dsuz_RU_1.0_genomic.gff.gz
GCF_013340165.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/340/165/GCF_013340165.1_LBDM_Dsuz_2.1.pri/GCF_013340165.1_LBDM_Dsuz_2.1.pri_genomic.gff.gz
